 *                                      
 * hydrostatic:  btemp=  6.000E+09 bden=  6.000E+09
 *          time                pos           vel           temp          den           pres          ener          entr          cs
   7471  6.020513102519E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446561E+27  3.427088E+18  5.821150E+07  1.100347E+09
   7472  6.021597380056E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446556E+27  3.427094E+18  5.821089E+07  1.100346E+09
   7473  6.022284765750E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446553E+27  3.427098E+18  5.821051E+07  1.100346E+09
   7474  6.022759798567E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446551E+27  3.427101E+18  5.821024E+07  1.100346E+09
   7475  6.023136889166E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446550E+27  3.427103E+18  5.821003E+07  1.100346E+09
   7476  6.023438012360E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446548E+27  3.427104E+18  5.820986E+07  1.100346E+09
   7477  6.024522497811E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446544E+27  3.427111E+18  5.820925E+07  1.100345E+09
   7478  6.025210027584E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446541E+27  3.427115E+18  5.820886E+07  1.100345E+09
   7479  6.025685165305E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446539E+27  3.427117E+18  5.820859E+07  1.100345E+09
   7480  6.026062310923E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446537E+27  3.427120E+18  5.820838E+07  1.100344E+09
   7481  6.026363494266E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446536E+27  3.427121E+18  5.820821E+07  1.100344E+09
   7482  6.027448188350E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446531E+27  3.427128E+18  5.820760E+07  1.100344E+09
   7483  6.028135862570E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446528E+27  3.427132E+18  5.820721E+07  1.100343E+09
   7484  6.028611105278E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446526E+27  3.427134E+18  5.820694E+07  1.100343E+09
   7485  6.028988305501E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446524E+27  3.427137E+18  5.820673E+07  1.100343E+09
   7486  6.029289548838E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446523E+27  3.427138E+18  5.820656E+07  1.100343E+09
   7487  6.030374451904E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446518E+27  3.427145E+18  5.820595E+07  1.100342E+09
   7488  6.031062270744E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446515E+27  3.427149E+18  5.820557E+07  1.100342E+09
   7489  6.031537618819E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446513E+27  3.427151E+18  5.820530E+07  1.100342E+09
   7490  6.031914874108E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446511E+27  3.427153E+18  5.820509E+07  1.100342E+09
   7491  6.032216177523E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446510E+27  3.427155E+18  5.820492E+07  1.100342E+09
   7492  6.033301290011E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446505E+27  3.427161E+18  5.820431E+07  1.100341E+09
   7493  6.033989253823E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446502E+27  3.427165E+18  5.820392E+07  1.100341E+09
   7494  6.034464707317E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446500E+27  3.427168E+18  5.820365E+07  1.100341E+09
   7495  6.034842017786E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446499E+27  3.427170E+18  5.820344E+07  1.100340E+09
   7496  6.035143381404E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446497E+27  3.427172E+18  5.820327E+07  1.100340E+09
   7497  6.036228702801E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446493E+27  3.427178E+18  5.820266E+07  1.100340E+09
   7498  6.036916811246E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446490E+27  3.427182E+18  5.820227E+07  1.100339E+09
   7499  6.037392370246E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446488E+27  3.427185E+18  5.820201E+07  1.100339E+09
   7500  6.037769735565E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446486E+27  3.427187E+18  5.820179E+07  1.100339E+09
   7501  6.038071159347E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446485E+27  3.427189E+18  5.820163E+07  1.100339E+09
   7502  6.039156690211E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446480E+27  3.427195E+18  5.820102E+07  1.100338E+09
   7503  6.039844943690E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446477E+27  3.427199E+18  5.820063E+07  1.100338E+09
   7504  6.040320608143E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446475E+27  3.427202E+18  5.820036E+07  1.100338E+09
   7505  6.040698028831E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446473E+27  3.427204E+18  5.820015E+07  1.100338E+09
   7506  6.040999513037E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446472E+27  3.427206E+18  5.819998E+07  1.100338E+09
   7507  6.042085253626E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446467E+27  3.427212E+18  5.819937E+07  1.100337E+09
   7508  6.042773652270E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446464E+27  3.427216E+18  5.819898E+07  1.100337E+09
   7509  6.043249422463E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446462E+27  3.427219E+18  5.819872E+07  1.100337E+09
   7510  6.043626898675E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.446461E+27  3.427221E+18  5.819851E+07  1.100336E+09
